"No.","Time","Source","Destination","Protocol","Length","Port","Lenght TCP","Info"
"2","1.519133","10.0.0.101","192.168.0.3","RSL","602","5000,35644","536","CHANnel ReQuireD "
"3","1.519265","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=1 Ack=537 Win=29004 Len=0 TSval=1654345257 TSecr=1785877850"
"5","3.433870","192.168.0.3","10.0.0.101","RSL","602","35644,5000","536","CHANnel ReQuireD "
"6","3.449317","10.0.0.101","192.168.0.3","TCP","66","5000,35644","0","5000  >  35644 [ACK] Seq=537 Ack=537 Win=16088 Len=0 TSval=1785879775 TSecr=1654347172"
"7","3.459370","10.0.0.101","192.168.0.3","RSL","602","5000,35644","536","CHANnel ReQuireD "
"8","3.459431","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=537 Ack=1073 Win=29014 Len=0 TSval=1654347197 TSecr=1785879787"
"9","3.460004","192.168.0.3","10.0.0.101","RSL","602","35644,5000","536","CHANnel ReQuireD "
"10","3.479502","10.0.0.101","192.168.0.3","TCP","66","5000,35644","0","5000  >  35644 [ACK] Seq=1073 Ack=1073 Win=16088 Len=0 TSval=1785879805 TSecr=1654347198"
"11","3.489581","10.0.0.101","192.168.0.3","RSL CBCH","1514","5000,35644","1448","SMS BroadCast REQuest "
"12","3.489608","10.0.0.101","192.168.0.3","TCP","182","5000,35644","116","5000  >  35644 [PSH, ACK] Seq=2521 Ack=1073 Win=16088 Len=116 TSval=1785879817 TSecr=1654347198"
"13","3.489658","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=1073 Ack=2637 Win=28998 Len=0 TSval=1654347228 TSecr=1785879817"
"14","3.499652","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","ip.access HANDOover CANDidate ENQuiry "
"15","3.499674","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=4085 Ack=1073 Win=16088 Len=1448 TSval=1785879828 TSecr=1654347198"
"16","3.499682","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=5533 Ack=1073 Win=16088 Len=1448 TSval=1785879828 TSecr=1654347198"
"17","3.499698","10.0.0.101","192.168.0.3","SCCP (Int. ITU)","1514","5000,35644","1448","Unknown: 147 "
"18","3.499713","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","unknown 82 "
"19","3.499760","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=1073 Ack=5533 Win=28992 Len=0 TSval=1654347238 TSecr=1785879828"
"20","3.499776","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=1073 Ack=8429 Win=28964 Len=0 TSval=1654347238 TSecr=1785879828"
"21","3.499786","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=1073 Ack=9877 Win=28952 Len=0 TSval=1654347238 TSecr=1785879828"
"22","3.500160","192.168.0.3","10.0.0.101","RSL","602","35644,5000","536","CHANnel ReQuireD "
"23","3.509791","10.0.0.101","192.168.0.3","RSL","580","5000,35644","514","MultiRate CODEC MODification REQuest "
"24","3.509809","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","ip.access HANDOover CANDidate ENQuiry "
"25","3.509825","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=11839 Ack=1073 Win=16088 Len=1448 TSval=1785879838 TSecr=1654347228"
"26","3.509844","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=13287 Ack=1073 Win=16088 Len=1448 TSval=1785879838 TSecr=1654347228"
"27","3.509866","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=1609 Ack=10391 Win=29014 Len=0 TSval=1654347248 TSecr=1785879835"
"28","3.509873","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=14735 Ack=1073 Win=16088 Len=1448 TSval=1785879838 TSecr=1654347228"
"29","3.509882","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=1609 Ack=11839 Win=28992 Len=0 TSval=1654347248 TSecr=1785879838"
"30","3.509921","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=1609 Ack=13287 Win=28980 Len=0 TSval=1654347248 TSecr=1785879838"
"31","3.509937","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=1609 Ack=14735 Win=28968 Len=0 TSval=1654347248 TSecr=1785879838"
"32","3.509944","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=1609 Ack=16183 Win=28956 Len=0 TSval=1654347248 TSecr=1785879838"
"33","3.519963","10.0.0.101","192.168.0.3","TCP","66","5000,35644","0","5000  >  35644 [ACK] Seq=16183 Ack=1609 Win=16088 Len=0 TSval=1785879845 TSecr=1654347238"
"34","3.519983","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=16183 Ack=1609 Win=16088 Len=1448 TSval=1785879851 TSecr=1654347238"
"35","3.520004","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","unknown 0 "
"36","3.520025","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=19079 Ack=1609 Win=16088 Len=1448 TSval=1785879851 TSecr=1654347238"
"37","3.520044","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=20527 Ack=1609 Win=16088 Len=1448 TSval=1785879851 TSecr=1654347238"
"38","3.520067","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=1609 Ack=17631 Win=29004 Len=0 TSval=1654347258 TSecr=1785879851"
"39","3.520074","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=21975 Ack=1609 Win=16088 Len=1448 TSval=1785879851 TSecr=1654347238"
"40","3.520080","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=1609 Ack=19079 Win=28992 Len=0 TSval=1654347258 TSecr=1785879851"
"41","3.520104","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=1609 Ack=20527 Win=28980 Len=0 TSval=1654347258 TSecr=1785879851"
"42","3.520112","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=1609 Ack=21975 Win=28968 Len=0 TSval=1654347258 TSecr=1785879851"
"43","3.530168","10.0.0.101","192.168.0.3","TCP","1000","5000,35644","934","5000  >  35644 [PSH, ACK] Seq=23423 Ack=1609 Win=16088 Len=934 TSval=1785879855 TSecr=1654347248"
"44","3.530188","10.0.0.101","192.168.0.3","RSL Cell Broadcast","1514","5000,35644","1448","SMS BroadCast CoMmanD  (CBS Page)"
"45","3.530196","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=25805 Ack=1609 Win=16088 Len=1448 TSval=1785879860 TSecr=1654347248"
"46","3.530259","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=1609 Ack=24357 Win=29004 Len=0 TSval=1654347268 TSecr=1785879851"
"47","3.530300","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=1609 Ack=27253 Win=28980 Len=0 TSval=1654347268 TSecr=1785879860"
"48","3.540288","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=27253 Ack=1609 Win=16088 Len=1448 TSval=1785879870 TSecr=1654347258"
"49","3.540313","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=28701 Ack=1609 Win=16088 Len=1448 TSval=1785879870 TSecr=1654347258"
"50","3.540398","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=30149 Ack=1609 Win=16088 Len=1448 TSval=1785879870 TSecr=1654347258"
"51","3.540440","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=31597 Ack=1609 Win=16088 Len=1448 TSval=1785879870 TSecr=1654347258"
"52","3.540448","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=33045 Ack=1609 Win=16088 Len=1448 TSval=1785879870 TSecr=1654347258"
"53","3.540456","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=34493 Ack=1609 Win=16088 Len=1448 TSval=1785879870 TSecr=1654347258"
"54","3.540466","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=35941 Ack=1609 Win=16088 Len=1448 TSval=1785879870 TSecr=1654347258"
"55","3.540474","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=37389 Ack=1609 Win=16088 Len=1448 TSval=1785879870 TSecr=1654347258"
"56","3.540413","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=1609 Ack=30149 Win=28992 Len=0 TSval=1654347278 TSecr=1785879870"
"57","3.540520","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=38837 Ack=1609 Win=16088 Len=1448 TSval=1785879870 TSecr=1654347258"
"58","3.540543","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=40285 Ack=1609 Win=16088 Len=1448 TSval=1785879870 TSecr=1654347258"
"59","3.540551","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=41733 Ack=1609 Win=16088 Len=1448 TSval=1785879870 TSecr=1654347258"
"60","3.540598","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=43181 Ack=1609 Win=16088 Len=1448 TSval=1785879870 TSecr=1654347258"
"61","3.540605","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=1609 Ack=33045 Win=28992 Len=0 TSval=1654347279 TSecr=1785879870"
"62","3.540610","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=44629 Ack=1609 Win=16088 Len=1448 TSval=1785879870 TSecr=1654347258"
"63","3.540629","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=46077 Ack=1609 Win=16088 Len=1448 TSval=1785879870 TSecr=1654347258"
"64","3.540889","192.168.0.3","10.0.0.101","RSL","602","35644,5000","536","CHANnel ReQuireD "
"65","3.550645","10.0.0.101","192.168.0.3","TCP","182","5000,35644","116","5000  >  35644 [PSH, ACK] Seq=47525 Ack=1609 Win=16088 Len=116 TSval=1785879876 TSecr=1654347268"
"66","3.550662","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","ip.access HANDOover CANDidate ENQuiry "
"67","3.550686","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=49089 Ack=1609 Win=16088 Len=1448 TSval=1785879882 TSecr=1654347268"
"68","3.550729","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2145 Ack=49089 Win=28992 Len=0 TSval=1654347289 TSecr=1785879876"
"69","3.550735","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","ip.access DLCX INDication "
"70","3.550755","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=51985 Ack=1609 Win=16088 Len=1448 TSval=1785879882 TSecr=1654347268"
"71","3.550786","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=53433 Ack=1609 Win=16088 Len=1448 TSval=1785879882 TSecr=1654347268"
"72","3.550802","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=54881 Ack=1609 Win=16088 Len=1448 TSval=1785879882 TSecr=1654347268"
"73","3.550822","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2145 Ack=53433 Win=28956 Len=0 TSval=1654347289 TSecr=1785879882"
"74","3.550841","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=56329 Ack=1609 Win=16088 Len=1448 TSval=1785879882 TSecr=1654347268"
"75","3.550866","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=57777 Ack=1609 Win=16088 Len=1448 TSval=1785879882 TSecr=1654347268"
"76","3.550885","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2145 Ack=56329 Win=28932 Len=0 TSval=1654347289 TSecr=1785879882"
"77","3.550945","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2145 Ack=59225 Win=28908 Len=0 TSval=1654347289 TSecr=1785879882"
"78","3.560973","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","DATA REQuest (DTAP) (TP) "
"79","3.560991","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","ip.access MDCX ACK "
"80","3.561007","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=62121 Ack=1609 Win=16088 Len=1448 TSval=1785879886 TSecr=1654347278"
"81","3.561017","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","NOTification CoMmanD "
"82","3.561034","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","unknown 16 "
"83","3.561065","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2145 Ack=63569 Win=28980 Len=0 TSval=1654347299 TSecr=1785879886"
"84","3.561094","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","unknown 32 "
"85","3.561132","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=67913 Ack=2145 Win=16088 Len=1448 TSval=1785879886 TSecr=1654347279"
"86","3.561132","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2145 Ack=66465 Win=28952 Len=0 TSval=1654347299 TSecr=1785879886"
"87","3.561169","192.168.0.3","10.0.0.101","RSL","602","35644,5000","536","CHANnel ReQuireD "
"88","3.561151","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=69361 Ack=2145 Win=16088 Len=1448 TSval=1785879886 TSecr=1654347279"
"89","3.561204","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=70809 Ack=2145 Win=16088 Len=1448 TSval=1785879886 TSecr=1654347279"
"90","3.561218","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=72257 Ack=2145 Win=16088 Len=1448 TSval=1785879886 TSecr=1654347279"
"91","3.561226","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=73705 Ack=2145 Win=16088 Len=1448 TSval=1785879886 TSecr=1654347279"
"92","3.561233","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=75153 Ack=2145 Win=16088 Len=1448 TSval=1785879886 TSecr=1654347279"
"93","3.561260","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=76601 Ack=2145 Win=16088 Len=1448 TSval=1785879886 TSecr=1654347279"
"94","3.561271","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=78049 Ack=2145 Win=16088 Len=1448 TSval=1785879886 TSecr=1654347279"
"95","3.561295","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2681 Ack=76601 Win=28868 Len=0 TSval=1654347299 TSecr=1785879886"
"96","3.561304","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=79497 Ack=2145 Win=16088 Len=1448 TSval=1785879886 TSecr=1654347279"
"97","3.561323","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=80945 Ack=2145 Win=16088 Len=1448 TSval=1785879886 TSecr=1654347279"
"98","3.561352","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2681 Ack=79497 Win=28844 Len=0 TSval=1654347299 TSecr=1785879886"
"99","3.562261","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2681 Ack=82393 Win=28820 Len=0 TSval=1654347300 TSecr=1785879886"
"100","3.571423","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=82393 Ack=2145 Win=16088 Len=1448 TSval=1785879886 TSecr=1654347279"
"101","3.571445","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","unknown 78 "
"102","3.571466","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=85289 Ack=2145 Win=16088 Len=1448 TSval=1785879886 TSecr=1654347279"
"103","3.571507","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=86737 Ack=2145 Win=16088 Len=1448 TSval=1785879886 TSecr=1654347279"
"104","3.571526","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2681 Ack=85289 Win=28992 Len=0 TSval=1654347310 TSecr=1785879886"
"105","3.571558","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=88185 Ack=2145 Win=16088 Len=1448 TSval=1785879886 TSecr=1654347279"
"106","3.571565","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2681 Ack=88185 Win=28968 Len=0 TSval=1654347310 TSecr=1785879886"
"107","3.571585","10.0.0.101","192.168.0.3","IPA","1514","5000,35644","1448","OSMO EXT unknown 0x51 "
"108","3.571602","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=91081 Ack=2145 Win=16088 Len=1448 TSval=1785879886 TSecr=1654347279"
"109","3.571639","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=92529 Ack=2145 Win=16088 Len=1448 TSval=1785879893 TSecr=1654347279"
"110","3.571649","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","ip.access MDCX ACK "
"111","3.571659","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=95425 Ack=2145 Win=16088 Len=1448 TSval=1785879893 TSecr=1654347279"
"112","3.571665","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2681 Ack=92529 Win=28932 Len=0 TSval=1654347310 TSecr=1785879886"
"113","3.571688","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=96873 Ack=2145 Win=16088 Len=1448 TSval=1785879893 TSecr=1654347279"
"114","3.571711","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=98321 Ack=2145 Win=16088 Len=1448 TSval=1785879893 TSecr=1654347279"
"115","3.571747","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=99769 Ack=2145 Win=16088 Len=1448 TSval=1785879897 TSecr=1654347289"
"116","3.571748","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2681 Ack=96873 Win=28892 Len=0 TSval=1654347310 TSecr=1785879893"
"117","3.571775","10.0.0.101","192.168.0.3","IPA","1514","5000,35644","1448","IPA unknown 0xb3 "
"118","3.571815","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2681 Ack=99769 Win=28992 Len=0 TSval=1654347310 TSecr=1785879893"
"119","3.571844","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=102665 Ack=2145 Win=16088 Len=1448 TSval=1785879897 TSecr=1654347289"
"120","3.571858","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=104113 Ack=2145 Win=16088 Len=1448 TSval=1785879897 TSecr=1654347289"
"121","3.572325","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2681 Ack=105561 Win=28944 Len=0 TSval=1654347310 TSecr=1785879897"
"122","3.574131","192.168.0.3","10.0.0.101","RSL","1514","35644,5000","1448","CHANnel ReQuireD "
"123","3.581955","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=105561 Ack=2145 Win=16088 Len=1448 TSval=1785879897 TSecr=1654347289"
"124","3.581971","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=107009 Ack=2145 Win=16088 Len=1448 TSval=1785879897 TSecr=1654347289"
"125","3.581995","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=108457 Ack=2145 Win=16088 Len=1448 TSval=1785879897 TSecr=1654347289"
"126","3.582032","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=109905 Ack=2145 Win=16088 Len=1448 TSval=1785879897 TSecr=1654347289"
"127","3.582058","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=111353 Ack=2145 Win=16088 Len=1448 TSval=1785879897 TSecr=1654347289"
"128","3.582076","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=4129 Ack=109905 Win=28980 Len=0 TSval=1654347320 TSecr=1785879897"
"129","3.582082","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=112801 Ack=2145 Win=16088 Len=1448 TSval=1785879897 TSecr=1654347289"
"130","3.582123","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=114249 Ack=2145 Win=16088 Len=1448 TSval=1785879897 TSecr=1654347289"
"131","3.582128","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=4129 Ack=112801 Win=28956 Len=0 TSval=1654347320 TSecr=1785879897"
"132","3.582136","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=115697 Ack=2145 Win=16088 Len=1448 TSval=1785879897 TSecr=1654347289"
"133","3.582180","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=117145 Ack=2145 Win=16088 Len=1448 TSval=1785879897 TSecr=1654347289"
"134","3.582204","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=4129 Ack=115697 Win=29004 Len=0 TSval=1654347320 TSecr=1785879897"
"135","3.582248","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=118593 Ack=2145 Win=16088 Len=1448 TSval=1785879897 TSecr=1654347289"
"136","3.582279","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=120041 Ack=2145 Win=16088 Len=1448 TSval=1785879897 TSecr=1654347289"
"137","3.582290","10.0.0.101","192.168.0.3","TCP","204","5000,35644","138","5000  >  35644 [PSH, ACK] Seq=121489 Ack=2145 Win=16088 Len=138 TSval=1785879897 TSecr=1654347289"
"138","3.582298","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","ip.access HANDOover CANDidate ENQuiry "
"139","3.582306","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=123075 Ack=2145 Win=16088 Len=1448 TSval=1785879906 TSecr=1654347289"
"140","3.582319","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=124523 Ack=2145 Win=16088 Len=1448 TSval=1785879907 TSecr=1654347299"
"141","3.582326","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=125971 Ack=2145 Win=16088 Len=1448 TSval=1785879907 TSecr=1654347299"
"142","3.582703","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=4129 Ack=127419 Win=28892 Len=0 TSval=1654347321 TSecr=1785879897"
"143","3.592462","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=127419 Ack=2145 Win=16088 Len=1448 TSval=1785879907 TSecr=1654347299"
"144","3.592481","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=128867 Ack=2145 Win=16088 Len=1448 TSval=1785879907 TSecr=1654347299"
"145","3.592494","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","unknown 32 "
"146","3.592516","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=131763 Ack=2145 Win=16088 Len=1448 TSval=1785879907 TSecr=1654347299"
"147","3.592557","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=4129 Ack=130315 Win=28992 Len=0 TSval=1654347331 TSecr=1785879907"
"148","3.592558","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=133211 Ack=2681 Win=16088 Len=1448 TSval=1785879907 TSecr=1654347299"
"149","3.592592","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=4129 Ack=133211 Win=28968 Len=0 TSval=1654347331 TSecr=1785879907"
"150","3.592593","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=134659 Ack=2681 Win=16088 Len=1448 TSval=1785879907 TSecr=1654347299"
"151","3.592619","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=136107 Ack=2681 Win=16088 Len=1448 TSval=1785879907 TSecr=1654347299"
"152","3.592655","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=137555 Ack=2681 Win=16088 Len=1448 TSval=1785879907 TSecr=1654347299"
"153","3.592668","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=139003 Ack=2681 Win=16088 Len=1448 TSval=1785879907 TSecr=1654347299"
"154","3.592682","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","BS POWER CONTROL "
"155","3.592692","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=141899 Ack=2681 Win=16088 Len=1448 TSval=1785879907 TSecr=1654347299"
"156","3.592656","192.168.0.3","10.0.0.101","TCP","740","35644,5000","674","35644  >  5000 [PSH, ACK] Seq=4129 Ack=134659 Win=29004 Len=674 TSval=1654347331 TSecr=1785879907"
